"item","max.factor","max.value"
"4968",8,0.0153534859175963
"242",8,0.0153481348629478
"4775",8,0.0153206238212311
"4095",8,0.0153015346939732
"3598",8,0.0153012985362133
"1571",8,0.0152993588752286
"3784",8,0.0152766760974256
"4993",8,0.0151980525842984
"1141",8,0.0151915263618418
"2827",8,0.0151166342070718
"5403",8,0.0150718016446992
"57",8,0.0150691607232983
"5503",8,0.0150685993467908
"6308",8,0.015020004804172
"1686",8,0.0149851822881372
"4251",8,0.0149463782705733
"5794",8,0.0149348886861699
"5213",8,0.0148884338588453
"5493",8,0.0148768040120971
"4649",8,0.0148737981383671
"556",8,0.0148235425489551
"4309",8,0.0148168093813878
"1275",8,0.0148119372168212
"6359",8,0.0148070893145088
"3350",8,0.014804636790163
"742",8,0.0147878271655013
"3489",8,0.0147814708875563
"1307",8,0.0147685000111578
"1111",8,0.0147628477764359
"4913",8,0.0147427090466843
"2039",8,0.0147171398971028
"2138",8,0.014697942499777
"3329",8,0.0146675426426002
"318",8,0.0146295038769498
"1506",8,0.01462286111401
"2777",8,0.0146079948076363
"5735",8,0.0146017601381452
"2857",8,0.0145892985249019
"5094",8,0.0145842480731115
"4074",8,0.0145619611927261
"3203",8,0.0145271316750855
"641",8,0.0144766739401796
"4352",8,0.0144704610718015
"404",8,0.0144237889549025
"1638",8,0.0144226405599049
"3567",8,0.014345383576671
"5649",8,0.0142638855876314
"3214",8,0.0142613559096762
"6002",8,0.0142526264719768
"5910",8,0.0142007295976132
"1616",8,0.0141567568659004
"4245",8,0.0141430422907269
"5987",8,0.0141409857566104
"2477",8,0.0140558622992117
"2666",8,0.0140014497756169
"2561",8,0.0139967297054921
"1359",8,0.013969193455981
"4916",8,0.0139656746663857
"2529",8,0.0139499214666416
"4544",8,0.01392530013951
"922",8,0.0138728763873811
"98",8,0.0137857643730634
"752",8,0.0137089924180678
"3254",8,0.0136561544945824
"3886",8,0.0136548837362352
"4772",8,0.0136463991143496
"4651",8,0.0135408297053015
"5149",8,0.0135080328374056
"1498",8,0.0134699524650525
"431",8,0.0134698672273894
"5147",8,0.0134649936414944
"3087",8,0.0134523510813932
"4054",8,0.0134491672254803
"4556",8,0.0134292882895202
"533",8,0.0133809831375009
"3112",8,0.0133270688768787
"4104",8,0.0132977297562612
"2472",8,0.0132935195979786
"4907",8,0.0132751346163269
"3488",8,0.013268908407966
"6262",8,0.0132633421193418
"5810",8,0.0132175977984157
"4735",8,0.0131942570551702
"2622",8,0.0131554023669025
"906",8,0.0131414295031779
"3995",8,0.0131190136590985
"3761",8,0.0130910972860821
"2920",8,0.0130874878570916
"2365",8,0.0130629503960364
"3456",8,0.0129170075556637
"1084",8,0.0128875745617424
"1246",8,0.0128723857072719
"5797",8,0.0128360736616348
"4837",8,0.0128158186585806
"6498",8,0.0127407367164908
"4336",8,0.0127217598824126
"4834",8,0.0126762806801522
"4947",8,0.0126412550213273
"3508",8,0.0125881180178964
"4209",8,0.0125664706082632
"4271",8,0.0125536102700616
"4959",8,0.0125343815465572
"4204",8,0.0125320171882152
"5723",8,0.0124311356320039
"5559",8,0.0124091565252876
"3759",8,0.0123295406804092
"3358",8,0.012304697082805
"5420",8,0.0123014884593042
"428",8,0.0122693345716944
"5514",8,0.0122666246952519
"4477",8,0.0122635062496928
"6119",8,0.012260488642098
"2710",8,0.012234431554425
"6404",8,0.0122056675556437
"6326",8,0.0121962373884256
"1758",8,0.0121349605075719
"6219",8,0.0121243618877804
"6406",8,0.0121158305360014
"452",8,0.0120970011213356
"1337",8,0.0120706570676272
"819",8,0.0120535664002975
"6066",8,0.0120201085262359
"639",8,0.0120157136850242
"3291",8,0.011981150160041
"4025",8,0.0119786645189641
"2514",8,0.011954329435371
"5234",8,0.0118770533923998
"165",8,0.0118767059919046
"5014",8,0.0118715041453974
"2596",8,0.0118570670296317
"370",8,0.0118449235414406
"5089",8,0.0118174144970419
"82",8,0.0117992625344646
"2312",8,0.0117788790880334
"5428",8,0.011769680021356
"1343",8,0.0117447860615274
"2391",8,0.011731918885554
"2159",8,0.0117301842874501
"1738",8,0.0117148041378476
"3754",8,0.0117009417449798
"6208",8,0.0116978379413378
"3643",8,0.0116670990544195
"2086",8,0.0116214539405318
"2939",8,0.0115855829655181
"331",8,0.0114896468200226
"735",8,0.0114866726505162
"72",8,0.0114795669453253
"6361",8,0.0114447120884476
"1820",8,0.0113881894041794
"4083",8,0.0113606395313012
"3392",8,0.0113564894229493
"2160",8,0.0113408447922295
"3667",8,0.0113387365805914
"1749",8,0.0112997188508465
"4081",8,0.0112944306033258
"2114",8,0.0112284687439127
"644",8,0.011133492066569
"5660",8,0.0111176372494931
"2035",8,0.0110940555481634
"5487",8,0.0110838803708922
"540",8,0.0110760190034671
"1652",8,0.0110449373806475
"835",8,0.01104257913274
"5761",8,0.011023976888045
"4927",8,0.0109875964553081
"4437",8,0.0109781234620484
"4833",8,0.0109735379445434
"2886",8,0.0109546469359225
"3399",8,0.0108909951027477
"4626",8,0.0108834381437777
"4738",8,0.0108684657812438
"3111",8,0.0108116885583402
"1691",8,0.0108065133698423
"3811",8,0.0108022315978883
"4637",8,0.0107496098535067
"4165",8,0.0106898815152671
"1995",8,0.0106808089993783
"1079",8,0.0106697097524771
"3838",8,0.010650213082781
"5757",8,0.0106409824072101
"1208",8,0.010579189878687
"5268",8,0.010572975000503
"1021",8,0.0105346384975688
"2719",8,0.0105208826035051
"2163",8,0.0105069688725877
"208",8,0.0104684297994363
"4108",8,0.0104454968664342
"414",8,0.010441543641673
"6272",8,0.0104268686184542
"5568",8,0.0103984174213468
"4983",8,0.0103795971800949
"642",8,0.0103565266347111
"430",8,0.0103493201214062
"6363",8,0.0103393725537267
"6133",8,0.0103272972952506
"5012",8,0.0103111293205602
"5281",8,0.0102373458322271
"5554",8,0.0101657870003772
"826",8,0.0100830425269208
"1043",8,0.0100664490585677
"5477",8,0.0100526661918468
"2015",8,0.010051034887609
"1131",8,0.0100172303081724
"4625",8,0.00999319466119545
"693",8,0.00998526910846206
"1607",8,0.00995763150264352
"6138",8,0.00991480675406623
"5139",8,0.00991091211970642
"2029",8,0.00985306866493339
"51",8,0.00979542317356889
"536",8,0.00978552549754989
"5085",8,0.00975560753606962
"1694",8,0.00975094142625317
"347",8,0.00968178689583604
"1715",8,0.00968122746033726
"5027",8,0.00967736366859018
"1968",8,0.00967284684600108
"750",8,0.00961546417264562
"2915",8,0.00961412474841347
"1203",8,0.00961307128698945
"5955",8,0.00959708812224633
"3324",8,0.00955931561925979
"6356",8,0.00953797873420123
"2415",8,0.00951052831655725
"5478",8,0.00947499377122951
"6118",8,0.00940487734900721
"1114",8,0.00938834828725883
"507",8,0.00931045623985958
"1160",8,0.00928867570308949
"5839",8,0.00925126055970427
"3744",8,0.00923501933844718
"1418",8,0.0092185027540785
"1693",8,0.00920708959122747
"5669",8,0.00919972757531673
"4407",8,0.0091653395282542
"935",8,0.00914264768880591
"4798",8,0.00911003388706988
"1660",8,0.00908545887780056
"5933",8,0.00904454787325676
"3869",8,0.00900139022522016
"3994",8,0.00893539230798485
"5773",8,0.00892687648099796
"3747",8,0.00892652284031204
"6155",8,0.00886817848557396
"6022",8,0.0088673745148819
"1058",8,0.00885226092436668
"472",8,0.00885189983342875
"3131",8,0.00883527859978595
"934",8,0.00879135361202588
"3951",8,0.00877555201645266
"247",8,0.00876922150933416
"5972",8,0.00873524796461694
"2610",8,0.00871628540387103
"1964",8,0.00871135272410714
"1712",8,0.00868624841969424
"2579",8,0.00866324167949233
"199",8,0.00858495755282015
"917",8,0.00857822305432798
"4001",8,0.00851216388338285
"2068",8,0.0084970457551383
"673",8,0.00833661733406611
"4707",8,0.00833083487520177
"4277",8,0.0083148277816644
"1825",8,0.00831081264790926
"3935",8,0.00810814615282566
"2751",8,0.00808362979276263
"5362",8,0.00806269897782841
"3556",8,0.00804749924101521
"1581",8,0.00804736742660521
"68",8,0.0080350229499546
"3006",8,0.0080111344852997
"48",8,0.00800923044817021
"1811",8,0.00796941627792862
"4604",8,0.00789023211882819
"2974",8,0.00780949588744081
"2674",8,0.00773697198847306
"2298",8,0.00769818824970953
"1410",8,0.00766838371276657
"1029",8,0.00761567841214915
"3582",8,0.00758457978853817
"417",8,0.00758406130920613
"2279",8,0.00753174131813747
"6012",8,0.00747121951184567
"131",8,0.00743832344692541
"18",8,0.00742622315831744
"1224",8,0.00738285135590002
"5054",8,0.00737603523810306
"2537",8,0.00734793339046632
"5734",8,0.00731457041657806
"3334",8,0.00730121911309224
"3820",8,0.00729945942269183
"5942",8,0.00727462074454239
"4190",8,0.00719193150041426
"4434",8,0.00718317979594649
"848",8,0.00715426929706107
"519",8,0.00709841986395717
"3577",8,0.00709355040837537
"2150",8,0.00699094137475664
"4366",8,0.00697519773356207
"5892",8,0.00694366463616483
"5474",8,0.00693791223578654
"2659",8,0.00693515190196957
"4915",8,0.00692948628730149
"5939",8,0.00691125585389105
"1876",8,0.0069024731695705
"965",8,0.00689271089354271
"778",8,0.00684640229594244
"1365",8,0.0068144725880679
"4665",8,0.00679567569488506
"3925",8,0.00674269045629225
"1818",8,0.00673879318270667
"2668",8,0.00670442926552526
"6194",8,0.00667158557727486
"876",8,0.00659137765457022
"4792",8,0.0065052583807582
"950",8,0.00649904420095192
"2940",8,0.00649761569246522
"2995",8,0.00648746532747324
"1999",8,0.00646139170308508
"2316",8,0.00639882121153982
"5047",8,0.00638449330963215
"5880",8,0.00637887070275288
"6054",8,0.0063241032497112
"3166",8,0.00631259064384349
"2736",8,0.00629259971639188
"4278",8,0.00625967763172847
"988",8,0.0062174130729964
"5343",8,0.00621734719564734
"3387",8,0.00611905697317882
"6409",8,0.00610269041637789
"3566",8,0.00605481387794395
"4126",8,0.00604075717426664
"1199",8,0.00600212423332693
"4005",8,0.00599807464258491
"6429",8,0.00597221026172262
"1408",8,0.00594898035627148
"281",8,0.00592586936421953
"486",8,0.00574517935557209
"2364",8,0.00563513512155203
"2195",8,0.00552464169525419
"6028",8,0.00551975023182797
"5164",8,0.00520460402673777
"362",8,0.00510204582773899
"5607",8,0.00502077965408263
"6048",8,0.00499963877307958
"4728",8,0.00477122678854341
"5519",8,0.00473751971949255
"1240",8,0.0044470599126011
"497",8,0.00426229199862795
"4169",8,0.00423400668547978
"5136",8,0.00418592065197356
"2425",8,0.00417858153657065
"1391",8,0.00397309312537566
"2696",8,0.00386759910715616
"1779",8,0.00384560438547527
"2949",8,0.00373967323837787
"2243",8,0.00356379556962036
"4972",8,0.00323154774807223
"243",8,0.00289876314418718
"1914",8,0.00223443351491503
"773",8,0.00196401309770036
"1190",9,-0.0788774091906908
"1211",9,-0.0722714295856259
"3525",9,-0.071352253659899
"4180",9,-0.0692125955608131
"3529",9,-0.0673620115836185
"2177",9,-0.0653561200680481
"2000",9,-0.0638789803073776
"4168",9,-0.0635866820961825
"1320",9,-0.0631439966197068
"5697",9,-0.0629793561957165
"4166",9,-0.062914300398278
"1988",9,-0.0626040295515538
"5411",9,-0.0616240291078112
"3789",9,-0.0604064193781657
"838",9,-0.0597628218655764
"485",9,-0.0578642668398373
"3317",9,-0.0565950913407403
"4642",9,-0.0557160043610612
"5966",9,-0.0548485563050974
"1836",9,-0.0546384430485299
"1333",9,-0.0540598702064713
"4520",9,-0.0539926843681047
"5676",9,-0.0534269850782827
"3109",9,-0.0532273961383274
"3378",9,-0.0531955614662315
"4668",9,-0.0529911728785461
"4524",9,-0.0527305268919134
"732",9,-0.0527262031671501
"4624",9,-0.0525959704786652
"3532",9,-0.0524856348455806
"6365",9,-0.0522974462657594
"3136",9,-0.0521344829553297
"1485",9,-0.0519569629599091
"5270",9,-0.051624592395659
"2480",9,-0.0515123140125548
"2402",9,-0.0514701729878989
"406",9,-0.0512445845276445
"2011",9,-0.0510024614820941
"1945",9,-0.050762209729544
"2507",9,-0.0506164849890145
"4297",9,-0.0501665775000163
"4890",9,-0.0499432954023759
"698",9,-0.0498284072152523
"4421",9,-0.0498067564285404
"6039",9,-0.0497021468106944
"1937",9,-0.0496225334700485
"2648",9,-0.0495981691942489
"4450",9,-0.0492235666692957
"1038",9,-0.0491664605432367
"514",9,-0.0489032263545836
"2811",9,-0.048869574405096
"4531",9,-0.0488112407739709
"2532",9,-0.0485422940891029
"964",9,-0.0484482003331888
"1827",9,-0.0483568972668873
"421",9,-0.0482581365113121
"4036",9,-0.0482221916400292
"3666",9,-0.0481839044304743
"5973",9,-0.0481559571247242
"5853",9,-0.0477661149265159
"5927",9,-0.0475866453910541
"3960",9,-0.0475446265866295
"148",9,-0.0474245086126376
"3713",9,-0.0472892786645374
"4976",9,-0.0471095163689786
"3846",9,-0.0470928346132157
"5785",9,-0.0465658990590026
"2022",9,-0.0459127390285405
"271",9,-0.0458951293101834
"776",9,-0.0457943331767789
"6374",9,0.0455071388465873
"4176",9,0.0454810262903233
"2459",9,-0.0452839804478339
"3931",9,-0.044873618850661
"1034",9,-0.0448017843509194
"5263",9,-0.0447405017853672
"958",9,-0.0447346344605428
"3271",9,-0.0445106403770664
"1635",9,-0.0444224598172701
"4082",9,-0.0443074072438236
"1454",9,0.044276901499204
"3278",9,-0.0442249857025829
"987",9,-0.0441964442820291
"1024",9,-0.0441885770909429
"102",9,-0.0440084434939911
"4769",9,-0.0439377763928201
"5353",9,-0.0438725246710197
"562",9,-0.0437661524784535
"3129",9,-0.043671280382162
"4953",9,-0.0434540658777958
"1182",9,0.0431115883178796
"390",9,-0.0430912565258781
"1147",9,-0.0430366492294271
"1977",9,-0.0428917163650656
"3444",9,-0.0428512753338877
"5856",9,0.0427899987457588
"3622",9,-0.0425468473680172
"809",9,-0.0422642273554923
"4431",9,-0.0421779635947296
"2681",9,-0.0420804504775176
"4723",9,-0.0419796573901431
"1869",9,0.0419332142191681
"5526",9,0.0419104550055354
"655",9,-0.0417168398550976
"5427",9,0.0415919653104103
"4729",9,-0.0414970954871196
"4871",9,-0.0408972670531363
"5820",9,-0.0408767138210715
"5721",9,-0.0407874594357637
"5874",9,-0.0407298756283659
"1975",9,-0.0405895183613761
"5419",9,-0.040528314586149
"49",9,-0.0404139062308009
"2449",9,-0.0404123481409377
"4300",9,-0.0403372432977484
"1026",9,-0.04025733372093
"6040",9,-0.0402551579898914
"5637",9,-0.0401861037212426
"4162",9,-0.0401749723968567
"5245",9,0.0400362873013573
"2904",9,0.0398798080947845
"2199",9,-0.0398646781132925
"1230",9,0.0398621044592061
"483",9,-0.039794481588459
"2132",9,-0.0397519821299782
"914",9,-0.0396647495430264
"94",9,-0.039410967937286
"376",9,-0.0394084070890093
"2047",9,-0.039364909225619
"1967",9,-0.0393270825208342
"5235",9,-0.0392630415016071
"2996",9,-0.0392593761885888
"5513",9,-0.0389312295120305
"2005",9,-0.038911159707759
"5379",9,-0.0388687251841949
"2009",9,-0.0387774446700672
"2446",9,-0.0387508644421432
"5808",9,-0.0385271651735825
"2670",9,0.0383738629761964
"4552",9,-0.0381678716704545
"54",9,-0.038122054216495
"6158",9,-0.0381084236298232
"4835",9,-0.0380606455446975
"4761",9,0.0380080194514949
"20",9,-0.0379762647263244
"3354",9,-0.0377931844507691
"6084",9,-0.0376729532183873
"6341",9,-0.037667699436143
"1593",9,-0.0375864345076218
"6098",9,-0.0373140486713739
"4783",9,-0.0372968229810492
"6399",9,-0.0372783591075837
"5108",9,-0.0371144937056237
"5744",9,-0.0370869518693374
"5488",9,-0.037025180150806
"489",9,-0.03677253688868
"2753",9,-0.0366316535925176
"3975",9,-0.0366110958500196
"2281",9,-0.0366026577024424
"2002",9,-0.0364972260612068
"5470",9,0.0361515493871608
"4288",9,-0.0361080069721112
"6364",9,0.0359852824313519
"5482",9,-0.0359830022386936
"3414",9,-0.0359728567456628
"4270",9,-0.0359291106041253
"2971",9,-0.035828542463035
"4392",9,-0.0356898902334471
"1176",9,-0.0354559162073836
"3517",9,-0.0353783610692099
"5891",9,-0.0352436875059092
"3151",9,-0.0351403713433096
"5370",9,-0.035134714209953
"1514",9,0.0351065334480058
"3224",9,-0.0349732411001196
"5375",9,-0.0349183711869851
"140",9,0.0348895340219568
"3500",9,0.0348636234348861
"3728",9,0.0348197831331139
"4754",9,-0.0347854124893678
"3276",9,-0.0347294074297829
"3911",9,-0.0347115075728305
"902",9,-0.0347078062328918
"1901",9,-0.0345897196988643
"5339",9,-0.0345852867686668
"399",9,-0.0345333195372877
"4395",9,0.0345123539971276
"2986",9,-0.0345028613859643
"1564",9,-0.0344955868818709
"1061",9,-0.034243715243664
"4745",9,-0.0342219898050178
"1474",9,-0.0340825589242857
"1555",9,-0.0339645614831278
"2304",9,-0.0338917170499118
"716",9,0.0337705038495901
"279",9,0.0334568581728629
"4517",9,0.0333599815740013
"1673",9,0.0331755491613096
"5988",9,0.0329821874517771
"5919",9,-0.0329617161129808
"2581",9,0.0329447371630748
"1049",9,-0.0329035057131536
"3893",9,-0.0328746197007305
"6324",9,0.032745540591168
"5131",9,0.0327044784366321
"1012",9,-0.0325445256389235
"5030",9,0.0324619215407812
"5738",9,0.0324263487738623
"2370",9,-0.0322615650863129
"5524",9,-0.0321759457369818
"2248",9,-0.0321706631065764
"4064",9,0.032097116361998
"2771",9,-0.0320947041012953
"3685",9,-0.032036940536853
"1895",9,-0.0319211203476643
"450",9,-0.0318614239078894
"5312",9,-0.0313628248549441
"513",9,-0.0313026981138898
"251",9,0.0312397632041227
"4557",9,-0.0310916226065709
"5752",9,0.0308079000202243
"4170",9,-0.0303280466653788
"4630",9,0.0301801453925036
"4898",9,-0.0301487107468033
"6357",9,-0.0301178641307997
"4417",9,-0.0298393909745445
"5900",9,0.0296969723372928
"827",9,0.0296069872145429
"2357",9,-0.0295802049078588
"3628",9,-0.0295348859887357
"6164",9,0.0293090224461377
"736",9,0.0292169877663116
"3222",9,0.0292148228091981
"3612",9,0.0290957751880408
"107",9,-0.0290637747496858
"2566",9,0.0289953079699333
"2014",9,0.0289703535497342
"4910",9,-0.0289684291357873
"4936",9,-0.028961569981825
"1374",9,0.0289447523946903
"87",9,-0.0288677717403375
"6249",9,0.0288092832245075
"4599",9,-0.0287905020041327
"2574",9,0.0287888675826111
"1706",9,-0.0287569715191809
"5418",9,-0.0286930889040004
"3150",9,-0.0285820393138622
"1161",9,-0.0285018598475743
"5512",9,0.0284489690630223
"3882",9,0.0284129012932851
"1252",9,-0.0284118384103182
"307",9,-0.0283955813372133
"4757",9,0.0282929615347669
"3746",9,-0.0282869421643437
"1445",9,0.0282143315306155
"4590",9,0.0282010765452729
"968",9,0.0281972260349896
"2464",9,0.0278707717387386
"5801",9,-0.027838874888197
"1013",9,-0.0278045289775358
"4768",9,0.0277931900799155
"1608",9,0.0277261709403266
"1629",9,0.0277261709403266
"1531",9,0.0277007837448341
"5363",9,-0.0276841728726754
"2908",9,0.0276342343761984
"6251",9,-0.0275281880436561
"2963",9,-0.0274457423430249
"3170",9,-0.0273972717413263
"4691",9,0.0273306863588523
"1291",9,0.0272930203100656
"5416",9,0.0271610768144172
"4422",9,-0.0269697832980775
"4401",9,0.0269416094321833
"5335",9,-0.0266959051250968
"229",9,-0.0266852703160565
"1536",9,-0.0266789508284106
"2646",9,-0.0266546940430289
"402",9,0.0266519685981572
"3096",9,-0.0266181185556987
"1883",9,-0.0265481748526904
"4129",9,-0.0264728043439677
"2478",9,0.02644450592372
"244",9,-0.0263353040247582
"811",9,-0.0262614755527748
"569",9,-0.0261549342783614
"3404",9,-0.0261278771764776
"263",9,0.0260246528946219
"2671",9,0.0260008930544313
"6025",9,0.0259635664239809
"2262",9,-0.0259281756078049
"5701",9,0.0258321359020025
"2067",9,0.0257401286614969
"5266",9,-0.0256025148453686
"508",9,-0.0255861977171422
"2812",9,0.0254846517104161
"2089",9,0.0254684266171695
"2212",9,0.0253705544007963
"527",9,0.0252598010975247
"209",9,0.0252460960889959
"2835",9,0.0252451107329427
"5556",9,0.0252446105110992
"5671",9,-0.0252405402108718
"236",9,-0.0252391886051765
"2468",9,0.0249122281653142
"2994",9,-0.0247630463079358
"2413",9,-0.0246897591292457
"1710",9,0.0246791226525654
"5333",9,0.0246055526982268
"4212",9,-0.0244166386423292
"3859",9,0.0240712918581631
"1184",9,0.0240217745541344
"2189",9,0.0240108817801317
"2116",9,0.0238322178412854
"5253",9,-0.0237393669609856
"6323",9,0.0237252659740543
"24",9,0.0236811660106481
"1155",9,0.0236794600819017
"6225",9,0.0236600065159525
"2272",9,-0.0236313689066572
"1962",9,-0.0235251706687171
"3729",9,0.0231605881923367
"1697",9,-0.0230829102196373
"3369",9,-0.0229937064238987
"3333",9,-0.0229787991497456
"5670",9,0.0228683889045227
"6173",9,-0.0228161980694199
"3430",9,-0.0226016899832469
"2109",9,-0.0223485726806274
"5039",9,0.0221134592274353
"5221",9,0.0220345635228533
"3235",9,0.0220131004204197
"5080",9,0.021933127126537
"4213",9,0.0218703143063981
"5918",9,-0.021746536471032
"1452",9,-0.0217108356727777
"3966",9,-0.0216706566139247
"6211",9,0.0214993365171897
"5516",9,0.021089926585575
"3973",9,0.0210474111736489
"1705",9,-0.0207597556274479
"2792",9,0.0207043926082333
"900",9,0.0202161047924324
"3544",9,0.0201052171842261
"4572",9,0.0200055045586972
"5674",9,0.0197743305069111
"3152",9,-0.0197379095072382
"2843",9,0.019707583185541
"2560",9,0.0196819980212037
"1503",9,-0.0196128653581079
"740",9,-0.0195590827616952
"39",9,0.019555026331217
"2125",9,-0.0195256680967303
"850",9,-0.0194551244223529
"4886",9,-0.019347043388702
"1884",9,0.0193383389187797
"6146",9,0.0191017135308224
"5421",9,0.0189794019838017
"2437",9,-0.0189559171036384
"5117",9,0.0186441597354512
"4594",9,0.018589899351381
"3969",9,0.0184039845617073
"5388",9,0.0182614591973422
"681",9,-0.018201094507809
"2274",9,0.0181427382690315
"4179",9,-0.0179551590356071
"951",9,-0.0179085151779866
"591",9,-0.0178912992559613
"1431",9,-0.017829033548795
"4279",9,0.0178139400204266
"5715",9,-0.0178131953683338
"6104",9,-0.0177739024435979
"2065",9,0.0177289939673307
"3493",9,0.0176373745198379
"5046",9,0.017585868385668
"4697",9,0.0175548087194619
"6121",9,-0.0174049928402707
"6009",9,-0.0173841442066777
"5813",9,-0.0170637805976295
"228",9,0.0169822646814918
"4586",9,0.0169012223153703
"2234",9,0.0168830165666001
"2259",9,0.0168602655537506
"4950",9,-0.016681928360422
"1168",9,0.0166475717801907
"4722",9,0.0166150268736766
"5374",9,-0.0165557651366498
"5989",9,0.0165128783279633
"4068",9,-0.0164647542358113
"33",9,-0.0164304375414103
"3093",9,-0.0163494687069851
"3803",9,0.0162155425482841
"3578",9,-0.0162065533258256
"2323",9,-0.0161301289445204
"2498",9,-0.0159657488509729
"2347",9,-0.0158963075558869
"2748",9,0.0158405228418847
"2208",9,-0.0157255329422004
"1624",9,-0.0155582536490738
"4210",9,0.0155304695448693
"1271",9,-0.0154655899377642
"6370",9,0.0152942834294338
"255",9,0.015144483284932
"1704",9,0.0148916574469407
"4678",9,-0.0148353302454089
"4739",9,0.0145949174545246
"493",9,-0.0145785081959336
"2868",9,-0.0145163576814316
"6141",9,-0.0144046457456233
"1650",9,-0.0143758238525048
"4252",9,-0.0142534527871672
"1191",9,-0.0141360139817159
"3917",9,0.0139209366308595
"3720",9,-0.0138877492621258
"3879",9,-0.0137740674056153
"5564",9,-0.0135681674807597
"2990",9,-0.0134581870530954
"618",9,-0.0133439865144893
"2307",9,-0.013295956494774
"391",9,-0.0132553027373765
"159",9,0.0132314904600096
"3191",9,-0.0131784002834923
"4875",9,-0.0131326020578618
"2580",9,-0.0129931943620892
"6443",9,-0.0129373752871361
"6503",9,-0.0129306974352817
"4119",9,-0.0129043382823004
"3050",9,0.012847846301564
"1566",9,-0.0127877598375328
"817",9,0.0126589992877093
"2715",9,0.0126469681451132
"4561",9,-0.0125697652752808
"4207",9,-0.0125360247479791
"278",9,-0.0124822814945032
"6433",9,-0.0123574544097501
"5389",9,0.0123110681406943
"5506",9,-0.0120882392899075
"2968",9,0.011891641456293
"1552",9,0.0118739154481824
"2069",9,-0.0117911547520579
"768",9,0.0117739525703279
"4948",9,-0.0117626392747955
"1129",9,0.0116689975707139
"1919",9,-0.0115525463374937
"6043",9,0.0114099075772993
"5057",9,0.0113782156580268
"3726",9,0.0113782156580268
"5248",9,-0.0113721377815363
"6426",9,0.011282682121613
"3775",9,-0.0112782784813455
"3769",9,0.0112337285219601
"5251",9,-0.0111510238872894
"4825",9,-0.010958918618104
"676",9,0.0108858881622018
"2892",9,0.0106069816843228
"4669",9,-0.0105995484216119
"1770",9,-0.0105774439871418
"4840",9,-0.010478117516947
"686",9,-0.0104732676332753
"1614",9,-0.0103673355378778
"4865",9,0.0102569151167725
"585",9,0.00986670972739817
"3490",9,-0.00980503757127928
"5844",9,-0.00968532180433752
"30",9,-0.00959265785140846
"2932",9,-0.00945531581583141
"4381",9,-0.00945309017476928
"3915",9,-0.00928115064776748
"782",9,-0.00889958791174308
"4157",9,-0.00889655167568434
"709",9,-0.00867143698791333
"405",9,-0.00861745021547572
"5314",9,-0.00853005923260979
"2966",9,0.00847749058765661
"3930",9,0.00832287882659443
"1101",9,-0.00826636280617694
"712",9,-0.00823436761818907
"4154",9,-0.0082274767617601
"5214",9,0.008199722293139
"496",9,-0.00814871322086163
"3063",9,-0.0075938349755754
"2292",9,-0.00747616965942921
"28",9,-0.00707266618182299
"3263",9,-0.00689804601690899
"851",9,-0.00644812201181054
"969",9,-0.0062481142560163
"2080",9,-0.00621170309128366
"1089",9,-0.0060272028772775
"2841",9,-0.00593345769712612
"332",9,-0.00593272918050495
"1005",9,-0.00579285053779306
"4550",9,-0.00549792105916547
"4977",9,-0.00475071184989069
"2505",9,-0.00446761353759888
"840",9,-0.00417124907834883
"3142",9,-0.00169576152652559
"1322",10,0.0774091107783163
"3943",10,0.0748665494591877
"5013",10,0.0645724305607851
"3639",10,0.0605335356685121
"1570",10,0.0568380407682928
"3482",10,0.0550514023807695
"1227",10,0.0549702341872171
"4609",10,0.0535379545412963
"6508",10,0.0528956518539246
"2421",10,0.0525546455480425
"4116",10,0.052394897128556
"3376",10,0.0521055967680263
"42",10,0.0518502169277976
"2465",10,0.0508631968741001
"3464",10,0.050284417279541
"2204",10,0.049584717089468
"1015",10,0.0494450550210362
"2003",10,0.0493601737174909
"542",10,0.0493400342923476
"989",10,0.0491248825278026
"1806",10,0.0486538539751539
"3097",10,0.0485878502207513
"3727",10,0.0485715789411912
"4177",10,0.048206864715005
"2490",10,0.0481052232262841
"1008",10,0.0478750253807344
"4543",10,0.0472882327956786
"4096",10,0.047095961554147
"4521",10,0.0465063173751421
"3876",10,0.0464783855701833
"3708",10,0.046446802411997
"5586",10,0.0461626167850371
"5582",10,0.045966727597548
"4307",10,0.04573024014166
"6127",10,0.0456635730383322
"6424",10,0.0455931122849288
"4409",10,0.045419749856481
"5574",10,0.0454178885065226
"437",10,0.0450399416068061
"4040",10,0.045001936530087
"1788",10,0.044912630019901
"5283",10,0.0443082406879989
"1791",10,0.0442869563396343
"2102",10,0.0441661748560557
"1923",10,0.0441571470029342
"3011",10,0.0440876131811957
"4158",10,0.0440205794399352
"5866",10,0.0437913672665839
"4133",10,0.0437589113749485
"3857",10,0.0436672775680221
"5583",10,0.0436100419636902
"687",10,0.0433455313042193
"1613",10,0.0433357746216962
"1009",10,0.0431913181328708
"3646",10,0.0427916539913539
"6232",10,0.0425821950884216
"5599",10,0.0424167971345672
"1204",10,0.0422105503279608
"651",10,0.042181899130678
"2247",10,0.0420823773792685
"3250",10,0.0420740809724489
"5095",10,0.0420076663869786
"1046",10,0.0418189686622198
"419",10,0.0417447039989033
"1819",10,0.0416501264673566
"4244",10,0.0415287948306582
"4280",10,0.0414940330048777
"2682",10,0.0413917254327472
